Term	PMI score	Freq. in POS	Freq. in NEG	VAD original	VAD extended
wager	0.215	4	57	1	1
#crazy	0.215	4	57	0	0
sawyer	0.215	4	57	0	0
clink	0.215	4	57	1	1
willfully	0.215	4	57	0	1
s4	0.215	4	57	0	0
absorption	0.215	4	57	1	1
dvds	0.215	4	57	0	0
scouts	0.215	4	57	0	1
ki	0.214	32	382	0	0
reasonable	0.214	32	382	1	1
scottish	0.214	27	324	0	0
lifestyle	0.214	135	1578	1	1
mediocrity	0.214	17	208	1	1
commit	0.214	126	1474	1	1
miles	0.213	270	3147	0	1
magically	0.213	20	243	0	1
quickly	0.213	231	2695	1	1
nightmare	0.213	118	1382	1	1
ranging	0.213	7	92	0	1
geoff	0.213	7	92	0	0
dirk	0.213	7	92	0	0
peggy	0.213	7	92	0	0
defense	0.213	55	650	1	1
lit	0.213	213	2487	0	0
sacrificed	0.212	18	220	0	1
inferior	0.212	18	220	1	1
narrative	0.212	70	825	1	1
corey	0.212	10	127	0	0
creators	0.212	21	255	0	1
acutely	0.212	10	127	1	1
salon	0.212	10	127	1	1
mushy	0.212	10	127	1	1
resemble	0.211	13	162	1	1
disappear	0.211	228	2666	1	1
weighing	0.211	16	197	1	1
bugging	0.210	19	232	0	1
louder	0.210	45	535	0	1
empathetic	0.210	22	267	0	0
incredible	0.210	197	2307	1	1
refuses	0.210	37	442	0	1
themselves	0.210	823	9607	0	0
hundreds	0.209	91	1072	0	1
draw	0.209	220	2577	1	1
ayt	0.209	2	34	0	0
diets	0.209	2	34	0	1
rika	0.209	2	34	0	0
craic	0.209	2	34	0	0
hissed	0.209	2	34	0	1
stubbornly	0.209	2	34	0	1
#me	0.209	17	209	0	0
treatments	0.209	5	69	0	1
okno	0.209	2	34	0	0
fakest	0.209	2	34	0	0
floodgates	0.209	2	34	0	0
#sehun	0.209	2	34	0	0
handicapped	0.209	5	69	1	1
spices	0.209	2	34	0	1
intros	0.209	2	34	0	1
devils	0.209	20	244	0	1
x10	0.209	2	34	0	0
spectacularly	0.209	2	34	0	1
reappeared	0.209	2	34	0	1
moose	0.209	14	174	1	1
jenlisa	0.209	2	34	0	0
indebted	0.209	2	34	1	1
expertly	0.209	2	34	0	1
oss	0.209	2	34	0	0
waktu	0.209	2	34	0	0
educator	0.209	2	34	1	1
trinidad	0.209	2	34	0	0
testing	0.209	29	349	0	1
puffin	0.209	2	34	0	0
cad	0.209	2	34	1	1
beefy	0.209	2	34	0	0
catapult	0.209	2	34	1	1
rebekah	0.209	2	34	0	0
waiters	0.209	2	34	0	1
feverish	0.209	2	34	1	1
karon	0.209	2	34	0	0
queso	0.209	2	34	0	0
sembreak	0.209	2	34	0	0
allowances	0.209	2	34	0	1
psychiatrists	0.209	2	34	0	1
flicked	0.209	2	34	0	1
bamboo	0.209	5	69	1	1
grassroots	0.209	2	34	0	0
ex-husband	0.209	2	34	0	0
tentacle	0.209	2	34	1	1
queerness	0.209	5	69	0	1
clippers	0.209	2	34	0	1
shouta	0.209	2	34	0	0
toilets	0.209	11	139	0	1
viren	0.209	2	34	0	0
hanks	0.209	11	139	0	1
pugs	0.209	2	34	0	1
#birmingham	0.209	2	34	0	0
rabid	0.209	8	104	1	1
walay	0.209	2	34	0	0
fahrenheit	0.209	5	69	0	0
clowned	0.209	2	34	0	1
famine	0.209	5	69	1	1
groot	0.209	2	34	0	0
urselves	0.209	2	34	0	0
coddle	0.209	2	34	0	0
rendition	0.209	11	139	1	1
extensions	0.209	2	34	0	1
tobacco	0.209	5	69	1	1
cultist	0.209	2	34	0	0
partridge	0.209	2	34	1	1
jovial	0.209	2	34	1	1
huntsville	0.209	2	34	0	0
correcting	0.209	5	69	0	1
moneys	0.209	2	34	0	1
dreamless	0.209	2	34	0	0
sohee	0.209	2	34	0	0
predictor	0.209	2	34	1	1
lorry	0.209	2	34	1	1
factually	0.209	2	34	0	1
average	0.209	90	1061	1	1
pulled	0.208	125	1470	0	1
social	0.208	2543	29720	1	1
mute	0.207	63	747	1	1
emily	0.207	47	560	0	0
physics	0.207	15	186	1	1
receives	0.207	15	186	0	1
survivors	0.207	31	373	0	1
lobster	0.207	12	151	1	1
shud	0.207	12	151	0	0
accepted	0.207	194	2279	0	1
s1	0.207	12	151	0	0
continues	0.207	107	1262	0	1
rehab	0.207	22	268	1	1
lastly	0.207	22	268	0	1
possibly	0.206	214	2514	1	1
gold	0.206	188	2210	1	1
heel	0.206	9	116	1	1
drums	0.206	19	233	0	1
budget	0.206	29	350	1	1
conventions	0.206	9	116	0	1
randoms	0.206	9	116	0	1
universes	0.206	9	116	0	1
warmest	0.206	9	116	0	1
helicopter	0.206	9	116	1	1
diminish	0.206	9	116	1	1
proper	0.206	153	1801	1	1
current	0.206	262	3077	1	1
behalf	0.206	33	397	0	0
decade	0.206	74	877	1	1
goods	0.205	23	280	1	1
woe	0.205	23	280	1	1
journey	0.205	744	8724	1	1
allowed	0.205	310	3642	1	1
soothe	0.205	34	409	1	1
sliver	0.205	6	81	1	1
leftover	0.205	13	163	1	1
conducted	0.205	6	81	0	1
complimented	0.205	6	81	0	1
bewildered	0.205	6	81	1	1
proposing	0.205	6	81	0	1
sketchy	0.205	6	81	1	1
literacy	0.205	6	81	1	1
john	0.205	393	4616	1	1
stealing	0.204	49	585	1	1
unavoidable	0.204	17	210	1	1
best	0.204	4806	56357	0	0
blinking	0.204	10	128	0	1
tastes	0.204	43	515	0	1
enlighten	0.204	10	128	1	1
guardian	0.204	69	820	1	1
national	0.204	235	2767	1	1
prof	0.203	29	351	0	0
rain	0.203	726	8532	1	1
dust	0.203	114	1349	1	1
pad	0.203	22	269	1	1
amen	0.202	116	1373	1	1
figure	0.202	438	5155	1	1
rage	0.202	129	1526	1	1
accept	0.202	577	6790	1	1
#nct127	0.202	3	46	0	0
spectre	0.202	3	46	0	0
doubled	0.202	7	93	1	1
hassan	0.202	3	46	0	0
lobe	0.202	3	46	1	1
humanities	0.202	3	46	1	1
whut	0.202	3	46	0	0
perfectionism	0.202	3	46	0	1
fosho	0.202	3	46	0	0
notoriety	0.202	3	46	1	1
postdoc	0.202	3	46	0	0
doubling	0.202	3	46	1	1
riri	0.202	3	46	0	0
muscle	0.202	19	234	1	1
ely	0.202	3	46	0	0
perpetrators	0.202	3	46	0	1
mope	0.202	7	93	1	1
broly	0.202	3	46	0	0
vin	0.202	3	46	0	0
autograph	0.202	3	46	1	1
seriousness	0.202	19	234	1	1
nami	0.202	3	46	0	0
marks	0.202	47	563	1	1
inauguration	0.202	3	46	1	1
pardon	0.202	19	234	1	1
slams	0.202	11	140	0	1
pronounced	0.202	7	93	1	1
silicon	0.202	3	46	1	1
asteroid	0.202	7	93	1	1
q2	0.202	3	46	0	0
shs	0.202	3	46	0	0
normies	0.202	7	93	0	0
dalton	0.202	3	46	0	0
touchdown	0.202	3	46	1	1
infections	0.202	3	46	0	1
electoral	0.202	3	46	1	1
eiffel	0.202	3	46	0	0
#happybirthday	0.202	3	46	0	0
evry	0.202	3	46	0	0
theatres	0.202	3	46	0	1
appreciated	0.202	174	2056	1	1
relieved	0.201	44	528	1	1
net	0.201	44	528	1	1
roads	0.201	134	1586	1	1
parties	0.201	160	1892	0	1
sketch	0.201	28	340	1	1
complaint	0.201	20	246	1	1
pining	0.201	20	246	0	1
stark	0.201	41	493	1	1
resonated	0.201	20	246	0	1
employment	0.201	16	199	1	1
mocked	0.201	16	199	1	1
knocks	0.201	16	199	0	1
nahi	0.201	16	199	0	0
moods	0.201	67	799	1	1
victims	0.201	80	952	0	1
versions	0.201	29	352	0	1
spoken	0.200	107	1270	1	1
pair	0.200	116	1376	1	1
confession	0.200	43	517	1	1
strange	0.200	399	4710	1	1
credible	0.200	8	105	1	1
hygiene	0.200	8	105	1	1
nursery	0.200	8	105	1	1
oldest	0.200	35	423	0	0
feeble	0.200	8	105	1	1
performs	0.200	8	105	0	1
servants	0.200	17	211	0	1
availability	0.200	8	105	1	1
lesser	0.200	26	317	1	1
stacked	0.200	8	105	0	1
progressing	0.200	8	105	0	1
fueled	0.200	17	211	0	1
pots	0.200	8	105	0	1
alley	0.199	31	376	1	1
suggestions	0.199	54	647	0	1
freelance	0.199	18	223	1	1
week	0.198	1941	22897	1	1
where	0.198	6208	73226	0	0
scolding	0.198	4	58	1	1
wade	0.198	14	176	1	1
downward	0.198	14	176	1	1
understandably	0.198	4	58	0	1
destruct	0.198	4	58	1	1
fluttered	0.198	4	58	0	1
accomplishing	0.198	9	117	0	1
atrocious	0.198	4	58	1	1
commutes	0.198	4	58	0	1
#describeyourloneliness	0.198	4	58	0	0
alexandra	0.198	4	58	0	0
#alpha	0.198	4	58	0	0
coverage	0.198	19	235	1	1
appoint	0.198	4	58	1	1
blvd	0.198	4	58	0	0
nutty	0.198	4	58	1	1
crazies	0.198	4	58	0	1
disgraceful	0.198	14	176	1	1
include	0.198	140	1663	1	1
parts	0.198	196	2324	1	1
suggests	0.197	30	365	0	1
charged	0.197	25	306	0	1
editor	0.197	20	247	1	1
uncertainty	0.197	57	684	1	1
yas	0.197	15	188	0	0
matrix	0.197	15	188	1	1
easter	0.197	79	944	0	1
stack	0.196	27	330	1	1
settled	0.196	61	732	1	1
narrator	0.196	16	200	1	1
handled	0.196	16	200	0	1
things	0.195	4853	57436	1	1
disheartened	0.195	5	70	1	1
extract	0.195	5	70	1	1
swine	0.195	5	70	1	1
orbs	0.195	5	70	1	1
overpriced	0.195	5	70	1	1
daycare	0.195	11	141	1	1
kihyun	0.195	17	212	0	0
dynamite	0.195	5	70	1	1
demonstrates	0.195	5	70	0	1
shaggy	0.195	5	70	1	1
insular	0.195	5	70	1	1
nervousness	0.195	5	70	1	1
declines	0.195	5	70	0	1
grins	0.195	11	141	0	1
fri	0.195	11	141	0	1
goon	0.195	5	70	1	1
survive	0.195	326	3869	1	1
most	0.195	4801	56833	0	0
term	0.195	176	2094	1	1
beacon	0.194	18	224	1	1
assistance	0.194	31	378	1	1
solution	0.194	200	2380	1	1
launching	0.194	12	153	0	1
selfless	0.194	25	307	1	1
certified	0.194	12	153	1	1
yoh	0.194	12	153	0	0
outcomes	0.193	19	236	0	1
rad	0.193	19	236	0	0
western	0.193	74	888	1	1
#alone	0.193	144	1718	0	0
lyrically	0.193	6	82	0	1
vigil	0.193	13	165	1	1
motive	0.193	13	165	1	1
bruise	0.193	6	82	1	1
whys	0.193	6	82	0	0
#shadowhunters	0.193	6	82	0	0
jazzy	0.193	6	82	1	1
summons	0.193	6	82	1	1
humanitarian	0.193	6	82	1	1
tortoise	0.193	6	82	1	1
wall	0.192	353	4198	1	1
toast	0.192	43	521	1	1
mingle	0.192	43	521	1	1
phobia	0.192	14	177	1	1
worms	0.192	14	177	0	1
bereft	0.192	14	177	1	1
engineering	0.192	14	177	1	1
becoming	0.192	387	4604	0	1
playlists	0.192	22	272	0	0
meal	0.192	139	1661	1	1
caught	0.192	265	3157	0	0
several	0.192	250	2979	0	1
decision	0.191	214	2552	1	1
roxy	0.191	7	94	0	0
reruns	0.191	7	94	0	1
adderall	0.191	7	94	0	0
montgomery	0.191	7	94	0	0
resident	0.191	31	379	1	1
slate	0.191	7	94	1	1
rebels	0.191	7	94	1	1
anywhere	0.191	407	4844	0	0
ridicule	0.191	15	189	1	1
#chastity	0.191	7	94	0	0
bakery	0.191	7	94	1	1
somtimes	0.191	7	94	0	0
mug	0.191	31	379	1	1
acts	0.191	104	1246	0	1
rhyme	0.191	16	201	1	1
hq	0.191	16	201	0	0
compare	0.190	69	831	1	1
communications	0.190	8	106	0	1
sham	0.190	8	106	1	1
lydia	0.190	8	106	0	0
mundo	0.190	8	106	0	0
persist	0.190	8	106	1	1
deleting	0.190	45	546	0	1
six	0.190	166	1985	1	1
square	0.190	75	903	1	1
kansas	0.190	18	225	0	0
nigeria	0.190	28	344	0	0
interviews	0.189	39	475	0	1
mixture	0.189	29	356	1	1
sorrows	0.189	49	594	0	1
collins	0.189	19	237	0	0
freezes	0.189	9	118	0	1
lecture	0.189	30	368	1	1
clinging	0.189	30	368	0	1
tried	0.189	789	9404	0	1
farage	0.188	10	130	0	0
hardship	0.188	32	392	1	1
salah	0.188	10	130	0	0
neet	0.188	10	130	0	0
seminar	0.188	10	130	1	1
spicy	0.188	21	261	1	1
endeavor	0.188	22	273	1	1
insects	0.188	11	142	0	1
spilled	0.188	11	142	0	1
faith	0.188	376	4493	1	1
sink	0.187	103	1239	1	1
simulation	0.187	12	154	1	1
fuss	0.187	12	154	1	1
repay	0.187	12	154	1	1
breathed	0.187	12	154	0	1
frosty	0.187	12	154	1	1
boards	0.187	13	166	1	1
pastors	0.187	13	166	0	1
coins	0.187	13	166	0	1
sufferings	0.187	13	166	0	1
concluded	0.187	13	166	0	1
smartest	0.187	13	166	0	1
taken	0.187	507	6059	0	0
tick	0.187	28	345	1	1
heat	0.186	119	1431	1	1
hawaii	0.186	30	369	0	0
set	0.186	732	8748	1	1
favor	0.186	95	1145	1	1
gratification	0.186	16	202	1	1
#wellbeing	0.186	33	405	0	0
awhile	0.186	188	2256	0	0
wether	0.186	17	214	0	0
leather	0.186	17	214	1	1
jai	0.186	17	214	0	0
stand	0.185	896	10715	1	1
purchased	0.185	18	226	0	1
evil	0.185	327	3918	1	1
fall	0.185	1387	16585	1	1
jams	0.185	19	238	0	1
elephant	0.185	62	752	1	1
semi	0.184	27	334	1	1
different	0.183	1994	23880	1	1
awe	0.183	68	825	1	1
appointment	0.183	35	430	1	1
forcing	0.183	120	1448	0	1
awesome	0.183	374	4490	1	1
tis	0.182	57	694	0	0
work	0.182	4244	50867	1	1
mob	0.182	67	814	1	1
normally	0.181	137	1654	0	1
shoutouts	0.181	2	35	0	0
conmigo	0.181	2	35	0	0
#friendship	0.181	36	443	0	0
phenomena	0.181	4	59	0	0
accessibility	0.181	3	47	0	1
multiply	0.181	6	83	1	1
transitional	0.181	2	35	1	1
cambodia	0.181	3	47	0	0
moly	0.181	2	35	0	0
collie	0.181	2	35	1	1
pumps	0.181	3	47	0	1
sass	0.181	4	59	0	0
farms	0.181	9	119	0	1
accusation	0.181	5	71	1	1
negotiate	0.181	7	95	1	1
sting	0.181	29	359	1	1
pronunciation	0.181	2	35	1	1
broadcaster	0.181	2	35	0	1
advises	0.181	2	35	0	1
spontaneously	0.181	6	83	0	1
#musicvideo	0.181	2	35	0	0
cloth	0.181	9	119	1	1
mounting	0.181	2	35	0	1
tam	0.181	3	47	0	0
cyn	0.181	2	35	0	0
huddle	0.181	3	47	1	1
secondly	0.181	13	167	0	1
toothbrush	0.181	5	71	1	1
fattest	0.181	2	35	0	0
cmg	0.181	2	35	0	0
debated	0.181	4	59	0	1
brake	0.181	5	71	1	1
investigator	0.181	2	35	1	1
#exvangelical	0.181	2	35	0	0
neymar	0.181	2	35	0	0
unsettled	0.181	6	83	1	1
karin	0.181	2	35	0	0
dictate	0.181	16	203	1	1
wawa	0.181	2	35	0	0
pune	0.181	2	35	0	0
psychosis	0.181	9	119	1	1
insisting	0.181	9	119	0	1
drawers	0.181	3	47	1	1
edvard	0.181	4	59	0	0
rachael	0.181	2	35	0	0
publishers	0.181	2	35	0	1
talon	0.181	2	35	1	1
cereal	0.181	18	227	1	1
snuff	0.181	4	59	1	1
gretchen	0.181	2	35	0	0
saliva	0.181	2	35	1	1
commuter	0.181	4	59	1	1
bidding	0.181	5	71	1	1
removal	0.181	5	71	1	1
ryder	0.181	2	35	0	0
boye	0.181	2	35	0	1
yeaaa	0.181	4	59	0	0
#foodforthought	0.181	5	71	0	0
llamas	0.181	2	35	0	1
mouthing	0.181	3	47	0	1
gravestone	0.181	2	35	0	0
specifics	0.181	3	47	0	1
generalized	0.181	2	35	0	1
etta	0.181	3	47	0	0
advised	0.181	8	107	1	1
religiously	0.181	5	71	0	1
#us	0.181	3	47	0	0
inflation	0.181	3	47	1	1
albany	0.181	3	47	0	0
showcase	0.181	14	179	1	1
refusing	0.181	24	299	1	1
dud	0.181	3	47	1	1
hypocritical	0.181	15	191	1	1
overtaken	0.181	2	35	1	1
deep-seated	0.181	2	35	0	0
cristina	0.181	2	35	0	0
musically	0.181	7	95	0	1
#instagram	0.181	12	155	0	0
frowning	0.181	6	83	1	1
physician	0.181	5	71	1	1
queuing	0.181	5	71	0	0
defective	0.181	4	59	1	1
avatars	0.181	3	47	0	1
bagged	0.181	2	35	0	1
wasteful	0.181	2	35	1	1
sinful	0.181	10	131	1	1
euphoria	0.181	28	347	1	1
cloning	0.181	2	35	1	1
halal	0.181	3	47	0	0
sinead	0.181	3	47	0	0
clearance	0.181	5	71	1	1
retaliation	0.181	2	35	1	1
horrendous	0.181	16	203	1	1
qnd	0.181	2	35	0	0
frenz	0.181	3	47	0	0
ykno	0.181	3	47	0	0
ht	0.181	4	59	0	0
unknowns	0.181	2	35	0	1
mmos	0.181	3	47	0	0
#fit	0.181	2	35	0	0
goddammit	0.181	8	107	0	0
lis	0.181	2	35	0	0
#avengersendgame	0.181	9	119	0	0
nl	0.181	3	47	0	0
stemmed	0.181	4	59	0	1
pissy	0.181	7	95	0	0
atypical	0.181	2	35	0	0
workforce	0.181	4	59	0	0
oddity	0.181	2	35	1	1
adviser	0.181	3	47	1	1
bedside	0.181	5	71	1	1
mistress	0.181	35	431	1	1
precedent	0.181	2	35	1	1
sched	0.181	2	35	0	0
putrid	0.181	3	47	1	1
uninvited	0.181	7	95	1	1
groans	0.181	4	59	0	1
kuku	0.181	2	35	0	0
weakly	0.181	2	35	1	1
amusing	0.181	20	251	1	1
#jikook	0.181	2	35	0	0
komaeda	0.181	2	35	0	0
tbe	0.181	2	35	0	0
eavesdropping	0.181	2	35	1	1
vcr	0.181	4	59	0	0
shitless	0.181	3	47	1	1
margaritas	0.181	5	71	0	1
den	0.181	48	587	1	1
dystopia	0.181	3	47	0	0
nairobi	0.181	3	47	0	0
larsson	0.181	2	35	0	0
twd	0.181	2	35	0	0
#kissesdelavin	0.181	3	47	0	0
emphasise	0.181	4	59	0	1
specter	0.181	3	47	1	1
surge	0.181	12	155	1	1
#compassion	0.181	10	131	0	0
passively	0.181	2	35	0	1
neha	0.181	2	35	0	0
pu	0.181	2	35	0	0
imminent	0.181	7	95	1	1
teammate	0.181	7	95	1	1
shills	0.181	2	35	0	1
viktor	0.181	4	59	0	0
yaya	0.181	2	35	0	0
mex	0.181	2	35	0	0
federation	0.181	3	47	1	1
enzo	0.181	2	35	0	0
scans	0.181	2	35	0	1
formerly	0.181	5	71	0	1
starks	0.181	2	35	0	1
fashionable	0.181	4	59	1	1
lurker	0.181	2	35	0	1
peeled	0.181	3	47	0	1
bel	0.181	4	59	0	0
pip	0.181	6	83	1	1
teacher	0.180	159	1921	1	1
islands	0.179	59	720	0	1
driving	0.179	279	3364	0	1
disappointing	0.179	48	588	1	1
meaningful	0.179	140	1694	1	1
similar	0.179	263	3173	1	1
triggers	0.179	40	492	0	1
spill	0.178	33	408	1	1
grabbed	0.178	29	360	0	1
kinds	0.178	117	1419	0	1
trailer	0.178	52	637	1	1
shorter	0.178	24	300	0	1
regular	0.177	165	1998	1	1
heartfelt	0.177	22	276	1	1
april	0.177	135	1637	0	0
odd	0.177	180	2179	1	1
ca	0.177	42	517	0	0
pushed	0.177	125	1517	0	1
suggested	0.177	41	505	0	1
cognitive	0.177	19	240	1	1
english	0.176	219	2651	0	0
sorted	0.176	17	216	0	1
witch	0.176	87	1060	1	1
vibe	0.176	230	2785	1	1
lashes	0.176	15	192	0	1
nova	0.176	15	192	0	0
example	0.176	189	2291	1	1
ra	0.176	30	373	0	0
oddly	0.175	45	554	0	1
fairytale	0.175	14	180	0	0
rio	0.175	14	180	0	0
ducking	0.175	14	180	1	1
dump	0.175	42	518	1	1
sloth	0.175	13	168	1	1
amazing	0.175	1095	13234	1	1
bundle	0.174	12	156	1	1
comp	0.174	12	156	1	1
shops	0.174	37	458	0	1
invalid	0.174	11	144	1	1
rewrite	0.174	11	144	1	1
greta	0.174	11	144	0	0
extinction	0.174	11	144	1	1
thieves	0.173	32	398	0	0
bikes	0.173	10	132	0	1
poker	0.173	10	132	1	1
assumption	0.173	20	253	1	1
stars	0.173	560	6785	1	1
nag	0.173	19	241	1	1
shred	0.173	9	120	1	1
indirectly	0.173	9	120	0	1
casa	0.173	9	120	0	0
audience	0.172	96	1173	1	1
niche	0.172	18	229	1	1
eager	0.172	37	459	1	1
spark	0.172	64	786	1	1
weighed	0.172	8	108	0	1
ala	0.172	8	108	0	1
browse	0.172	8	108	1	1
mistrust	0.172	8	108	1	1
slamming	0.172	8	108	0	1
underestimated	0.172	8	108	0	1
likelihood	0.172	8	108	1	1
products	0.171	24	302	0	1
stir	0.171	24	302	1	1
hurricane	0.171	24	302	1	1
mexico	0.171	73	896	0	0
barren	0.171	40	496	1	1
sins	0.171	56	690	0	1
mars	0.171	88	1078	0	1
in-laws	0.171	7	96	0	0
buds	0.171	23	290	0	1
refusal	0.171	7	96	1	1
suburban	0.171	15	193	1	1
horns	0.171	15	193	0	1
mascot	0.171	7	96	1	1
crime	0.171	143	1745	1	1
understand	0.170	2108	25573	1	1
nicely	0.170	30	375	0	1
bat	0.170	53	654	1	1
reconnecting	0.170	22	278	0	1
scream	0.170	197	2401	1	1
artists	0.170	150	1831	1	1
rear	0.170	14	181	1	1
acquaintance	0.170	14	181	1	1
br	0.170	14	181	0	0
fabric	0.170	14	181	1	1
appears	0.170	96	1176	0	1
rule	0.170	117	1431	1	1
timing	0.170	43	533	1	1
travelled	0.169	28	351	0	1
christ	0.169	220	2682	1	1
meteor	0.169	6	84	1	1
catering	0.169	6	84	0	1
neko	0.169	6	84	0	0
reminders	0.169	27	339	0	1
scraps	0.169	6	84	0	1
apathetic	0.169	13	169	1	1
appt	0.169	6	84	0	0
allot	0.169	6	84	1	1
hierarchy	0.169	6	84	1	1
veggies	0.169	6	84	0	1
prog	0.169	6	84	1	1
michigan	0.169	26	327	0	0
dollars	0.168	59	728	0	1
insightful	0.168	19	242	1	1
burns	0.168	51	631	0	1
costumes	0.168	12	157	0	1
drives	0.168	155	1895	0	1
happily	0.168	155	1895	1	1
shattered	0.168	57	704	1	1
fear	0.168	1466	17834	1	1
temporarily	0.167	42	522	1	1
month	0.167	719	8758	1	1
depicting	0.167	5	72	1	1
flight	0.167	131	1605	1	1
paired	0.167	17	218	0	1
mire	0.167	5	72	1	1
markets	0.167	11	145	0	1
orc	0.167	5	72	1	1
tana	0.167	5	72	0	0
confidant	0.167	5	72	1	1
plane	0.167	83	1021	1	1
dickless	0.167	5	72	0	0
guardians	0.167	11	145	0	1
spray	0.167	17	218	1	1
patriarchal	0.167	5	72	1	1
#teamgot7	0.167	5	72	0	0
unattended	0.167	5	72	1	1
apologies	0.167	35	437	0	1
treason	0.167	11	145	1	1
duchess	0.167	5	72	1	1
specifically	0.167	87	1070	0	1
studying	0.167	139	1703	0	1
angeles	0.166	22	279	0	1
recall	0.166	56	693	1	1
counted	0.166	16	206	0	1
cersei	0.166	16	206	0	0
cinema	0.166	71	876	1	1
repeated	0.166	21	267	1	1
decorated	0.166	10	133	0	1
#autism	0.166	10	133	0	0
peek	0.165	15	194	1	1
gesture	0.165	31	389	1	1
homemade	0.165	15	194	1	1
september	0.165	89	1096	0	0
paris	0.165	81	999	0	0
gifts	0.165	126	1548	1	1
allah	0.165	278	3402	0	0
deadpool	0.164	4	60	0	0
avail	0.164	9	121	1	1
comms	0.164	4	60	0	0
#feminism	0.164	4	60	0	0
knuckle	0.164	4	60	1	1
bumper	0.164	4	60	1	1
caucasian	0.164	4	60	0	0
abhi	0.164	4	60	0	0
#homealone	0.164	4	60	0	0
rips	0.164	9	121	0	1
analysing	0.164	4	60	0	0
sandbox	0.164	4	60	1	1
#xmas	0.164	4	60	0	0
flavors	0.164	4	60	0	1
hindering	0.164	4	60	1	1
unforgivable	0.164	4	60	1	1
vans	0.164	4	60	0	1
flopping	0.164	4	60	0	1
copenhagen	0.164	4	60	0	0
suspicions	0.164	4	60	1	1
unofficial	0.164	4	60	1	1
admires	0.164	4	60	0	1
resist	0.164	58	719	1	1
against	0.164	777	9494	0	0
hides	0.164	43	536	0	1
serious	0.164	438	5357	1	1
downright	0.163	13	170	1	1
guide	0.163	171	2101	1	1
pool	0.163	103	1270	1	1
forbid	0.163	17	219	1	1
stunted	0.163	8	109	1	1
triple	0.163	26	329	1	1
reel	0.163	8	109	1	1
invisible	0.163	143	1759	1	1
temperature	0.163	17	219	1	1
railway	0.163	8	109	1	1
logically	0.163	8	109	0	1
adams	0.163	17	219	0	1
humorous	0.163	8	109	1	1
mold	0.163	17	219	1	1
genuine	0.162	222	2725	1	1
darker	0.162	43	537	0	1
visible	0.162	38	476	1	1
exclusive	0.162	46	574	1	1
scale	0.162	63	782	1	1
layer	0.161	16	207	1	1
angela	0.161	16	207	0	0
filmed	0.161	16	207	0	1
sweat	0.161	54	672	1	1
assumed	0.161	37	464	1	1
repeatedly	0.161	37	464	1	1
delinquent	0.160	3	48	1	1
funerals	0.160	7	97	0	1
locker	0.160	11	146	1	1
dn	0.160	7	97	0	0
resorting	0.160	7	97	0	1
boarding	0.160	19	244	1	1
shading	0.160	3	48	1	1
hoomans	0.160	3	48	0	0
rager	0.160	3	48	0	0
peasants	0.160	7	97	0	1
daredevil	0.160	3	48	1	1
accomplishments	0.160	19	244	0	1
brisbane	0.160	3	48	0	0
continents	0.160	3	48	0	1
tiredt	0.160	3	48	0	0
caliber	0.160	3	48	1	1
subtext	0.160	3	48	1	1
sansa	0.160	11	146	0	0
handle	0.160	399	4899	1	1
#themorningrush	0.160	7	97	0	0
impactful	0.160	7	97	0	1
ninth	0.160	3	48	1	1
gasped	0.160	3	48	0	1
#marvel	0.160	3	48	0	0
bitchin	0.160	3	48	0	0
graph	0.160	3	48	1	1
steaks	0.160	3	48	0	1
classify	0.160	3	48	1	1
accountant	0.160	3	48	1	1
futon	0.160	3	48	1	1
asphalt	0.160	3	48	1	1
hj	0.160	3	48	0	0
stairway	0.160	7	97	1	1
handicap	0.160	3	48	1	1
ahem	0.160	15	195	0	0
saja	0.160	3	48	0	0
particle	0.160	3	48	1	1
dixon	0.160	3	48	0	0
chlorine	0.160	3	48	1	1
wistfully	0.160	3	48	0	1
kuch	0.160	7	97	0	0
fg	0.160	3	48	0	0
coal	0.160	15	195	1	1
raven	0.160	35	440	1	1
saba	0.160	3	48	0	0
palestine	0.160	3	48	0	0
stalls	0.160	3	48	1	1
weekend	0.160	1079	13238	1	1
existed	0.160	57	710	0	1
largely	0.159	26	330	0	1
impending	0.159	22	281	1	1
believing	0.159	116	1434	1	1
melody	0.159	63	784	1	1
mortals	0.159	14	183	0	1
vineyard	0.159	14	183	1	1
johnson	0.158	32	404	0	0
blasting	0.158	54	674	0	1
greys	0.158	10	134	0	1
riff	0.158	10	134	1	1
savage	0.158	54	674	1	1
prospects	0.158	10	134	0	1
syria	0.158	10	134	0	0
aesthetics	0.158	10	134	1	1
discussed	0.158	28	355	0	1
once	0.158	2433	29881	0	0
guilty	0.158	171	2111	1	1
changing	0.158	160	1976	1	1
relating	0.158	24	306	0	1
smt	0.157	6	85	0	0
suggest	0.157	125	1547	1	1
browsing	0.157	13	171	0	1
retards	0.157	6	85	1	1
slytherin	0.157	6	85	0	0
impacting	0.157	6	85	0	1
requirements	0.157	20	257	0	1
gust	0.157	6	85	1	1
slit	0.157	6	85	1	1
processed	0.157	6	85	0	1
foi	0.157	6	85	0	0
plenty	0.157	236	2912	1	1
finally	0.157	1260	15500	1	1
inspirational	0.156	29	368	1	1
warming	0.155	41	516	1	1
gym	0.155	257	3175	1	1
conference	0.155	76	947	1	1
longing	0.154	254	3141	1	1
usually	0.154	700	8637	0	1
thousands	0.154	153	1897	0	1
his	0.154	10350	127653	0	0
